Time, GyroX, GyroY, GyroZ, AccX, AccY, AccZ, Pressure, TempMS, Height, KalHeight
285563,1.46,-3.57,-0.64,-0.02,0.98,-0.09,1017.98,6.10,-7.83,-7.83
285633,0.85,0.37,1.19,-0.02,0.99,-0.08,1017.93,6.08,-7.43,-7.43
285701,-0.71,-1.31,1.04,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
285770,-0.53,-2.84,-0.20,-0.01,0.98,-0.08,1017.93,6.08,-7.43,-7.43
285841,-0.76,-0.49,-0.76,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
285912,0.66,-0.44,-0.67,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
285982,-1.00,0.34,1.33,-0.03,0.98,-0.08,1018.09,6.10,-8.70,-8.71
286051,-0.25,-1.49,1.77,-0.01,0.99,-0.09,1017.98,6.10,-7.83,-7.82
286120,0.68,0.43,-0.01,-0.00,0.98,-0.09,1017.93,6.08,-7.43,-7.43
286189,-0.54,1.07,0.12,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
286258,-0.38,-0.68,-0.47,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
286329,1.24,-0.71,-0.12,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.83
286398,-0.53,-3.74,2.11,-0.02,0.99,-0.07,1017.98,6.10,-7.83,-7.83
286468,-0.24,0.52,3.12,-0.01,0.98,-0.08,1017.93,6.08,-7.43,-7.43
286537,1.01,-0.82,-0.71,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
286607,0.11,-1.19,-0.03,-0.01,0.98,-0.07,1018.09,6.10,-8.70,-8.71
286677,-0.38,1.64,0.90,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.82
286745,-0.64,-2.20,0.51,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
286815,-0.36,0.48,2.09,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
286884,-1.66,-1.26,1.19,-0.00,0.99,-0.07,1017.93,6.08,-7.43,-7.43
286954,-1.87,-1.26,0.14,-0.01,0.98,-0.08,1017.87,6.10,-6.95,-6.95
287023,0.54,-0.23,-0.68,-0.01,0.99,-0.07,1017.93,6.08,-7.43,-7.43
287093,0.85,-0.07,1.36,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
287162,1.32,0.31,1.35,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
287230,-0.83,-1.46,1.67,-0.01,0.98,-0.09,1017.98,6.10,-7.83,-7.83
287300,-0.25,-2.17,0.70,-0.01,0.99,-0.08,1018.09,6.10,-8.70,-8.71
287369,-1.38,1.79,0.48,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.82
287438,0.60,-0.50,-0.81,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
287508,-0.74,-1.57,0.96,-0.02,0.98,-0.08,1017.93,6.08,-7.43,-7.43
287578,-0.51,-1.86,2.43,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.95
287647,0.22,-0.39,0.84,-0.01,0.98,-0.05,1017.98,6.10,-7.83,-7.83
287716,0.48,-0.56,0.26,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
287785,-2.32,-0.82,-0.87,-0.01,0.99,-0.11,1017.87,6.10,-6.95,-6.95
287856,-1.32,0.45,0.95,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
287925,-1.60,-0.70,1.73,-0.03,0.98,-0.09,1017.93,6.08,-7.43,-7.43
287994,-1.48,-9.00,0.92,-0.00,0.98,-0.06,1017.98,6.10,-7.83,-7.83
288064,-1.14,-0.94,-0.07,0.01,0.98,-0.06,1017.98,6.10,-7.83,-7.83
288134,0.98,0.20,-2.00,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
288203,2.37,-1.22,-1.89,-0.02,0.99,-0.09,1017.98,6.10,-7.83,-7.83
288272,2.07,0.38,1.38,-0.02,0.98,-0.09,1017.93,6.08,-7.43,-7.43
288340,-0.19,-1.65,0.69,-0.02,0.99,-0.09,1017.98,6.10,-7.83,-7.83
288410,-1.34,-0.91,2.49,0.00,0.99,-0.07,1017.98,6.10,-7.83,-7.83
288479,-1.83,-3.10,0.66,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
288548,0.57,-2.04,-0.06,-0.03,0.99,-0.08,1018.09,6.10,-8.70,-8.71
288618,1.38,-1.84,0.80,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.94
288687,-0.56,-1.78,1.97,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
288757,-0.70,1.59,1.51,-0.00,0.99,-0.08,1017.82,6.08,-6.55,-6.55
288826,-0.42,-0.42,1.73,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
288895,0.14,-0.38,-0.38,-0.01,0.98,-0.07,1018.09,6.10,-8.70,-8.71
288965,-0.12,-0.87,0.81,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.82
289035,0.54,-2.03,0.61,-0.03,0.99,-0.08,1017.98,6.10,-7.83,-7.83
289104,-0.65,-0.13,3.04,-0.01,0.99,-0.09,1017.98,6.10,-7.83,-7.83
289173,0.42,-2.61,2.03,-0.01,0.99,-0.08,1018.09,6.10,-8.70,-8.71
289242,0.65,-0.64,-0.78,-0.00,0.98,-0.08,1017.93,6.08,-7.43,-7.42
289312,0.68,1.96,-0.29,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
289381,-1.49,-2.06,-0.87,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.95
289452,0.22,1.48,2.51,-0.02,0.99,-0.09,1017.98,6.10,-7.83,-7.83
289524,-0.93,-2.26,3.03,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
289589,-0.91,-7.66,0.70,-0.01,0.98,-0.05,1017.87,6.10,-6.95,-6.95
289659,-2.50,-9.92,-1.23,-0.00,0.98,-0.05,1017.98,6.10,-7.83,-7.83
289730,-1.86,4.23,-2.55,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
289799,0.89,-0.68,-0.21,-0.03,0.99,-0.09,1017.98,6.10,-7.83,-7.83
289869,1.12,-7.08,1.32,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
289938,2.91,-2.15,0.96,-0.02,0.98,-0.06,1017.98,6.10,-7.83,-7.83
290007,0.69,0.23,-0.36,-0.00,0.99,-0.10,1017.87,6.10,-6.95,-6.95
290076,1.38,0.90,-0.42,0.00,0.99,-0.10,1017.98,6.10,-7.83,-7.83
290143,-1.37,0.64,-0.53,-0.02,0.99,-0.07,1017.87,6.10,-6.95,-6.95
290213,-2.27,-0.96,1.68,-0.03,0.99,-0.07,1017.98,6.10,-7.83,-7.83
290283,-0.61,4.77,2.31,-0.02,0.99,-0.08,1017.87,6.10,-6.95,-6.95
290364,2.28,1.41,0.69,-0.00,0.99,-0.06,1017.98,6.10,-7.83,-7.83
290419,2.20,0.11,-2.52,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.95
290488,0.39,2.11,-1.36,-0.02,0.99,-0.10,1017.98,6.10,-7.83,-7.83
290557,-2.53,-1.91,-0.58,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
290628,-1.02,-0.76,3.22,-0.02,0.99,-0.07,1017.98,6.10,-7.83,-7.83
290697,-0.13,-0.17,0.58,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
290767,0.88,-0.64,1.16,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
290836,0.65,0.08,-0.41,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
290905,-0.76,0.26,-0.29,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
290974,-2.73,-0.82,1.65,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
291044,0.19,0.31,1.03,-0.00,0.99,-0.07,1017.98,6.10,-7.83,-7.83
291112,1.67,0.19,0.49,-0.01,0.99,-0.06,1017.98,6.10,-7.83,-7.83
291180,0.19,-3.10,0.67,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
291248,2.20,0.25,-0.29,-0.01,0.99,-0.09,1017.87,6.10,-6.95,-6.95
291317,-0.94,-0.04,1.03,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
291387,-2.09,-4.01,0.67,-0.03,0.99,-0.09,1017.98,6.10,-7.83,-7.83
291457,-1.40,0.41,0.55,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
291526,-0.88,-1.04,-0.32,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
291596,-0.71,0.37,0.26,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
291665,0.86,-0.52,1.33,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
291734,1.27,-0.61,0.80,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
291803,-0.16,-1.36,2.78,-0.02,0.99,-0.09,1017.98,6.10,-7.83,-7.83
291872,-0.68,-1.40,1.39,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
291942,-1.64,0.38,1.39,0.00,0.98,-0.07,1017.87,6.10,-6.95,-6.95
292010,0.71,-0.39,0.17,-0.02,0.99,-0.07,1017.87,6.10,-6.95,-6.95
292079,-2.18,0.34,0.19,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.83
292147,-1.92,-2.06,0.46,-0.03,0.98,-0.07,1017.93,6.08,-7.43,-7.43
292217,2.07,-2.06,0.80,-0.01,0.98,-0.08,1017.87,6.10,-6.95,-6.95
292286,-0.18,-1.72,-0.53,-0.00,0.98,-0.08,1017.98,6.10,-7.83,-7.83
292357,0.78,0.19,-0.50,-0.00,0.99,-0.07,1017.98,6.10,-7.83,-7.83
292426,-1.89,-1.04,0.98,-0.03,0.99,-0.08,1017.87,6.10,-6.95,-6.95
292495,-1.54,0.11,1.32,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
292564,-0.13,4.02,-0.21,-0.01,0.99,-0.07,1017.87,6.10,-6.95,-6.95
292634,-0.01,-3.48,0.41,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
292704,-0.32,-0.03,2.11,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
292773,-2.97,-5.54,0.54,-0.01,0.98,-0.09,1017.98,6.10,-7.83,-7.83
292843,-2.06,3.15,-1.39,0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
292912,-1.41,-3.69,-1.81,-0.01,0.98,-0.06,1017.98,6.10,-7.83,-7.83
292983,-0.67,17.65,1.38,-0.04,0.99,-0.06,1017.98,6.10,-7.83,-7.83
293053,1.43,6.40,0.29,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
293120,1.07,-1.10,1.29,-0.02,0.98,-0.05,1017.98,6.10,-7.83,-7.83
293189,-0.50,-1.23,3.33,-0.03,0.99,-0.10,1017.87,6.10,-6.95,-6.95
293259,-1.86,-2.33,3.87,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.83
293329,-3.22,-16.46,-0.59,0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
293400,-1.38,-0.26,-1.28,0.01,0.99,-0.08,1017.87,6.10,-6.95,-6.95
293469,-0.39,2.55,-3.65,-0.00,0.98,-0.06,1017.98,6.10,-7.83,-7.83
293539,2.56,-0.33,-2.13,-0.03,0.99,-0.06,1017.98,6.10,-7.83,-7.83
293609,1.81,-0.94,3.15,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.83
293678,0.68,-2.13,5.27,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
293746,-0.09,-1.55,2.35,0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
293815,-1.46,-0.67,-3.22,0.02,0.99,-0.09,1017.98,6.10,-7.83,-7.83
293885,-1.14,1.54,-3.17,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.95
293955,-2.65,-1.94,-0.21,-0.04,0.98,-0.08,1017.98,6.10,-7.83,-7.83
294026,-0.53,0.35,3.12,-0.01,0.99,-0.06,1017.98,6.10,-7.83,-7.83
294094,3.12,-1.26,3.87,0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
294162,0.98,-0.49,0.43,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
294231,-2.53,-2.59,-1.05,-0.01,0.98,-0.09,1018.03,6.13,-8.22,-8.23
294302,-2.70,-1.83,-0.01,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.82
294372,-2.74,-0.59,0.34,-0.01,0.98,-0.09,1017.87,6.10,-6.95,-6.95
294442,-0.56,-10.06,1.09,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.95
294513,0.36,-6.81,0.84,-0.02,0.99,-0.07,1017.98,6.10,-7.83,-7.83
294582,1.15,-0.87,1.21,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
294650,3.21,-0.46,-0.21,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
294720,2.60,1.10,0.17,-0.01,0.99,-0.09,1017.98,6.10,-7.83,-7.83
294788,0.30,-1.34,0.00,-0.03,0.98,-0.09,1017.98,6.10,-7.83,-7.83
294857,-2.21,-1.37,1.64,-0.02,0.98,-0.08,1018.09,6.10,-8.70,-8.71
294927,-2.12,-0.56,0.77,0.00,0.98,-0.09,1017.98,6.10,-7.83,-7.82
294995,-0.12,-2.18,-1.13,0.01,0.99,-0.08,1017.87,6.10,-6.95,-6.95
295065,1.84,1.82,-3.31,-0.01,0.98,-0.07,1017.98,6.10,-7.83,-7.83
295134,0.59,-1.08,-0.88,-0.04,0.98,-0.10,1017.98,6.10,-7.83,-7.83
295204,-1.72,-2.20,4.98,-0.03,0.98,-0.09,1017.87,6.10,-6.95,-6.95
295273,-0.16,-4.03,3.33,-0.01,0.99,-0.06,1017.87,6.10,-6.95,-6.95
295343,-1.14,3.83,2.03,-0.02,0.99,-0.08,1017.87,6.10,-6.95,-6.95
295412,-0.06,-0.76,-1.23,0.01,0.99,-0.09,1018.03,6.13,-8.22,-8.23
295482,-0.65,1.64,-3.20,-0.00,0.98,-0.09,1017.92,6.13,-7.35,-7.34
295552,-2.09,0.57,-0.53,-0.03,0.98,-0.07,1017.98,6.10,-7.83,-7.83
295621,-2.30,0.25,2.83,-0.02,0.98,-0.09,1018.03,6.13,-8.22,-8.23
295690,-1.11,-2.96,3.16,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.82
295760,-1.38,0.23,0.48,0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.23
295828,0.20,-1.88,-0.47,-0.01,0.98,-0.09,1018.03,6.13,-8.22,-8.22
295897,-1.08,-0.62,-0.85,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.94
295968,1.50,0.23,-0.75,-0.02,0.98,-0.07,1018.03,6.13,-8.22,-8.23
296037,-0.80,-1.72,1.35,-0.03,0.98,-0.08,1017.92,6.13,-7.35,-7.34
296107,0.19,-0.26,2.32,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.23
296176,-0.73,0.31,1.35,-0.00,0.99,-0.07,1017.98,6.10,-7.83,-7.82
296244,0.34,-1.95,-1.72,-0.00,0.98,-0.07,1017.87,6.10,-6.95,-6.95
296314,-0.30,7.30,-0.87,-0.03,0.99,-0.09,1017.92,6.13,-7.35,-7.35
296384,-0.13,0.63,0.49,-0.03,0.99,-0.09,1018.03,6.13,-8.22,-8.23
296453,-2.59,0.32,3.73,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.82
296521,-1.12,-2.06,2.35,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
296591,-0.83,-0.36,1.53,-0.01,0.98,-0.07,1018.03,6.13,-8.22,-8.23
296661,-0.01,0.26,1.06,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
296730,-0.50,-1.54,-0.96,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.34
296801,-0.90,-0.39,1.24,-0.03,0.98,-0.09,1017.87,6.10,-6.95,-6.95
296870,0.59,0.43,2.03,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
296938,0.14,-1.78,3.48,0.00,0.99,-0.07,1017.87,6.10,-6.95,-6.95
297006,-0.10,0.29,2.02,-0.00,0.99,-0.07,1017.87,6.10,-6.95,-6.95
297075,0.16,-1.42,-0.32,-0.02,0.99,-0.07,1017.98,6.10,-7.83,-7.83
297144,0.01,0.05,-0.44,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
297213,1.20,-0.46,1.07,-0.02,0.98,-0.08,1017.92,6.13,-7.35,-7.35
297285,1.27,0.45,3.16,-0.01,0.98,-0.07,1017.87,6.10,-6.95,-6.95
297350,-1.86,-2.58,0.12,-0.00,0.99,-0.08,1017.87,6.10,-6.95,-6.95
297419,-0.47,0.87,-1.95,-0.01,0.98,-0.09,1017.87,6.10,-6.95,-6.95
297489,-0.32,-0.76,-2.68,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.83
297560,-1.60,-0.29,1.24,-0.03,0.98,-0.08,1017.87,6.10,-6.95,-6.95
297630,-1.19,-3.33,1.10,-0.01,0.98,-0.08,1017.98,6.10,-7.83,-7.83
297700,-1.19,1.87,3.04,-0.02,0.98,-0.06,1017.87,6.10,-6.95,-6.95
297768,0.59,-1.17,-0.47,0.00,0.99,-0.07,1017.98,6.10,-7.83,-7.83
297837,0.01,-1.23,-1.08,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
297907,-1.90,0.74,0.80,-0.03,0.98,-0.08,1017.92,6.13,-7.35,-7.35
297976,-0.02,-1.77,1.45,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.95
298045,-0.86,-0.90,1.41,-0.02,0.99,-0.08,1017.87,6.10,-6.95,-6.95
298115,-0.15,0.61,0.70,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
298184,0.31,-1.68,-1.49,-0.01,0.98,-0.07,1018.03,6.13,-8.22,-8.23
298254,0.45,0.49,0.31,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
298321,0.01,-0.85,1.19,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.94
298390,0.56,-0.52,1.74,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.83
298459,-1.52,-1.74,1.33,-0.01,0.99,-0.07,1017.92,6.13,-7.35,-7.35
298529,-0.61,-0.27,-0.15,-0.01,0.99,-0.09,1018.03,6.13,-8.22,-8.23
298600,1.38,2.06,-0.91,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.94
298668,1.52,-2.24,-0.13,-0.02,0.98,-0.08,1017.87,6.10,-6.95,-6.95
298738,-1.09,0.02,1.51,-0.01,0.98,-0.09,1018.03,6.13,-8.22,-8.23
298807,0.02,-1.80,1.74,-0.00,0.98,-0.08,1018.03,6.13,-8.22,-8.22
298876,-0.90,-1.13,0.72,0.00,0.99,-0.07,1017.87,6.10,-6.95,-6.94
298944,0.23,-0.78,0.20,-0.03,0.99,-0.07,1018.03,6.13,-8.22,-8.23
299013,-0.06,-0.49,0.67,-0.03,0.98,-0.08,1017.98,6.10,-7.83,-7.82
299083,-0.71,-1.14,1.42,-0.02,0.99,-0.08,1017.87,6.10,-6.95,-6.95
299153,0.77,-0.96,0.96,-0.01,0.99,-0.07,1017.98,6.10,-7.83,-7.83
299221,0.42,-0.79,0.20,-0.01,0.99,-0.09,1017.87,6.10,-6.95,-6.95
299290,0.10,-0.70,1.01,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.23
299359,-1.60,-0.01,0.22,-0.02,0.98,-0.07,1017.98,6.10,-7.83,-7.82
299429,-0.97,0.02,1.16,-0.00,0.99,-0.07,1018.03,6.13,-8.22,-8.23
299497,0.63,1.64,0.35,-0.02,0.98,-0.07,1018.14,6.13,-9.10,-9.10
299565,-1.14,-0.06,-0.23,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.22
299636,-0.56,0.03,0.35,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.82
299705,1.00,-0.18,0.38,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.23
299773,-0.62,-0.13,0.80,-0.02,0.99,-0.09,1017.92,6.13,-7.35,-7.34
299843,-2.38,-0.55,1.47,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.23
299913,-0.64,-2.00,-0.06,-0.02,0.99,-0.07,1017.98,6.10,-7.83,-7.82
299984,-0.38,-1.72,0.70,-0.01,0.99,-0.08,1017.98,6.10,-7.83,-7.83
300054,0.89,0.92,-0.38,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.23
300122,0.51,3.00,-0.29,-0.02,0.98,-0.09,1017.87,6.10,-6.95,-6.94
300191,2.68,-2.93,0.63,-0.00,0.99,-0.08,1017.98,6.10,-7.83,-7.83
300260,-0.80,-2.15,1.00,-0.02,0.98,-0.08,1017.92,6.13,-7.35,-7.35
300330,-0.15,-1.00,0.70,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.23
300400,-0.30,-1.80,-0.35,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.22
300470,-0.35,-1.92,0.52,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.94
300540,1.38,0.81,0.32,-0.02,0.99,-0.07,1017.92,6.13,-7.35,-7.35
300608,-0.38,0.58,0.87,-0.02,0.98,-0.09,1017.92,6.13,-7.35,-7.35
300677,-0.42,-1.48,0.74,-0.02,0.98,-0.09,1017.92,6.13,-7.35,-7.35
300746,-1.44,0.26,1.13,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.23
300815,-0.36,-0.56,-0.44,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.22
300886,-1.29,2.34,1.96,-0.02,0.98,-0.07,1017.87,6.10,-6.95,-6.94
300955,1.32,-1.36,0.75,-0.02,0.99,-0.07,1017.92,6.13,-7.35,-7.35
301023,-1.77,-1.04,2.48,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.23
301093,-1.78,0.60,0.96,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
301162,0.78,-1.55,0.00,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
301231,-1.73,-0.23,0.60,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
301301,-0.70,-3.02,0.08,-0.02,0.98,-0.08,1017.92,6.13,-7.35,-7.34
301370,0.46,-0.53,1.35,-0.02,0.99,-0.08,1017.98,6.10,-7.83,-7.83
301439,0.30,-1.33,0.78,-0.02,0.99,-0.09,1017.92,6.13,-7.35,-7.35
301508,-1.20,-0.42,0.95,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.23
301578,-0.04,-1.68,1.62,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.82
301647,-0.61,-0.01,1.18,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.23
301717,0.02,-1.92,0.02,-0.01,0.99,-0.07,1018.03,6.13,-8.22,-8.22
301786,0.05,0.29,1.32,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.22
301854,1.12,0.66,1.04,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.34
301921,-0.27,-1.43,1.00,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.23
301991,0.66,-1.48,0.86,-0.01,0.99,-0.09,1018.03,6.13,-8.22,-8.22
302060,0.33,0.63,0.89,-0.01,0.98,-0.09,1017.92,6.13,-7.35,-7.34
302128,-2.30,-1.81,0.61,-0.01,0.98,-0.08,1017.87,6.10,-6.95,-6.95
302198,0.23,-0.15,0.25,-0.02,0.98,-0.07,1018.03,6.13,-8.22,-8.23
302266,0.28,-1.37,-0.18,-0.02,0.99,-0.07,1018.03,6.13,-8.22,-8.22
302336,0.27,-0.76,0.12,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.34
302409,0.69,1.30,0.74,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
302473,-0.12,-0.52,0.37,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
302542,0.46,-1.45,0.37,-0.01,0.99,-0.09,1017.92,6.13,-7.35,-7.35
302611,-2.32,-0.55,0.28,-0.02,0.99,-0.08,1017.92,6.13,-7.35,-7.35
302681,-1.34,-2.13,1.10,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
302751,-0.79,-0.53,0.90,-0.02,0.98,-0.09,1018.03,6.13,-8.22,-8.23
302820,0.62,-1.88,0.34,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
302889,0.04,0.83,0.51,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
302957,1.41,-0.82,1.18,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
303026,0.13,-2.17,0.14,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.22
303094,-0.07,-1.54,1.22,-0.01,0.98,-0.09,1017.92,6.13,-7.35,-7.34
303164,-1.52,-2.33,0.37,-0.02,0.99,-0.08,1017.92,6.13,-7.35,-7.35
303234,-0.21,-2.36,0.40,-0.02,0.98,-0.09,1018.03,6.13,-8.22,-8.23
303304,-0.21,-1.29,-0.21,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
303374,0.10,-1.04,0.12,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
303443,1.52,0.35,0.72,-0.02,0.98,-0.08,1017.98,6.10,-7.83,-7.82
303511,0.16,0.20,-0.38,-0.02,0.99,-0.08,1017.92,6.13,-7.35,-7.35
303580,-1.00,-2.24,-0.24,-0.02,0.99,-0.08,1017.92,6.13,-7.35,-7.35
303650,-1.54,-1.20,1.06,-0.01,0.99,-0.07,1017.92,6.13,-7.35,-7.35
303720,1.43,-1.77,2.37,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.35
303789,-0.56,-0.90,0.48,-0.03,0.99,-0.08,1017.92,6.13,-7.35,-7.35
303859,0.43,-0.70,0.51,-0.01,0.98,-0.08,1018.03,6.13,-8.22,-8.23
303928,0.37,0.06,0.37,-0.01,0.98,-0.08,1017.92,6.13,-7.35,-7.34
303995,-0.51,0.96,0.84,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.23
304064,0.17,-2.35,0.67,-0.02,0.98,-0.09,1018.03,6.13,-8.22,-8.22
304133,-0.36,-1.63,-0.49,-0.01,0.99,-0.08,1017.92,6.13,-7.35,-7.34
304204,-1.55,0.66,0.32,-0.02,0.98,-0.08,1017.92,6.13,-7.35,-7.35
304272,0.01,-1.78,-0.21,-0.02,0.98,-0.09,1018.03,6.13,-8.22,-8.23
304342,0.31,-2.94,1.94,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
304411,-0.41,-2.58,0.98,-0.01,0.98,-0.09,1017.92,6.13,-7.35,-7.34
304481,-1.40,-1.71,0.69,-0.02,0.98,-0.07,1018.03,6.13,-8.22,-8.23
304551,-0.57,1.73,0.64,-0.01,0.99,-0.08,1018.03,6.13,-8.22,-8.22
304619,-1.40,-2.27,0.96,-0.02,0.98,-0.08,1018.03,6.13,-8.22,-8.22
304689,0.19,-0.67,0.63,-0.02,0.99,-0.08,1017.87,6.10,-6.95,-6.94
304758,-0.79,0.49,2.03,-0.03,0.98,-0.08,1017.87,6.10,-6.95,-6.95
304827,-1.54,-3.40,0.48,-0.02,0.98,-0.08,1017.92,6.13,-7.35,-7.35
304896,-0.06,0.26,1.00,-0.02,0.99,-0.08,1018.03,6.13,-8.22,-8.23
304965,-0.93,-1.91,0.23,-0.01,0.99,-0.08,1017.92,6.13,-7.35,-7.34
